productId,h,w,l,weightKg,source,itemRef,error
"cmnclaa3v01hnvs1cuawgs2gh","15","15","15","0.6","cat:MLB47102->SMALL","MLB4468590997",""
"cmnclaul20586vs1cvbcdkpgm","25","25","25","2","cat:MLB63512->MEDIUM","MLB6244101098",""
"cmnclaul20584vs1coqwa8dqi","15","15","15","0.6","cat:MLB194429->SMALL","MLB6243735430",""
"cmnclaa3v01hpvs1c5nv0qpey","10","10","10","0.3","cat:MLB428984->TINY","MLB4468615647",""
"cmnclakay03gfvs1cs2cw9oms","15","15","15","0.6","cat:MLB432458->SMALL","MLB6244122182",""
"cmnckfc9301lkvs60qh75sdsw","15","15","15","0.6","cat:MLB194800->SMALL","MLB4468560043",""
"cmnclakax03g0vs1cgsaafkxe","15","15","15","0.6","cat:MLB193902->SMALL","MLB6242947810",""
"cmnclaul20585vs1ctj84rw7p","25","25","25","2","cat:MLB63512->MEDIUM","MLB6243907354",""
"cmnclakax03g4vs1cru40inf3","15","15","15","0.6","cat:MLB193934->SMALL","MLB6243006454",""
"cmnclakax03g8vs1cpzbbu7h9","15","15","15","0.6","cat:MLB63743->SMALL","MLB6243065314",""
"cmnclakax03fzvs1css3hgbkm","30","40","50","5","kw:LARGE","MLB6242923238",""
"cmnclaul20583vs1cpwxqvu41","15","15","15","0.6","cat:MLB191714->SMALL","MLB6243075102",""
"cmnclakax03g2vs1ckjui2xlg","15","15","15","0.6","kw:SMALL","MLB6242988042",""
"cmnclakax03g3vs1ciqodaawf","10","10","50","0.8","cat:MLB193933->SMALL_LONG","MLB6242991998",""
"cmnclakay03grvs1cqg8xb9jz","10","10","50","0.8","cat:MLB63687->SMALL_LONG","MLB6244277870",""
"cmnckfmmm03upvs60jr9fsobc","15","15","15","0.6","cat:MLB428983->SMALL","MLB6243029876",""
"cmnclakax03g5vs1cmdaxzfcn","10","10","10","0.3","cat:MLB193785->TINY","MLB6243011436",""
"cmnckfomq03v2vs60952t04cu","25","25","25","2","cat:MLB22645->MEDIUM","MLB6243859866",""
"cmnclaa3v01hkvs1cy04ehgxi","30","80","100","18","kw:XXLARGE","MLB4468564139",""
"cmnckfomq03v0vs603bdjyuas","25","25","25","2","cat:MLB22645->MEDIUM","MLB6243855538",""
"cmnclakax03g6vs1c1x9xjmoy","15","15","15","0.6","kw:SMALL","MLB6243025072",""
"cmnclaa3v01hvvs1c0mqrem2v","15","15","15","0.6","cat:MLB194805->SMALL","MLB4468704455",""
"cmnckfomq03v9vs608f4wsazk","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB6244270448",""
"cmnckfmmm03uovs60c5rrt51e","15","15","15","0.6","cat:MLB428983->SMALL","MLB6243008350",""
"cmnckfmmm03urvs60tzbcefs3","25","25","25","2","cat:MLB22645->MEDIUM","MLB6243057566",""
"cmnclaa3v01htvs1c8zvnd2ij","10","10","10","0.3","cat:MLB428984->TINY","MLB4468656283",""
"cmnclakax03g7vs1cze05act7","15","15","15","0.6","cat:MLB270299->SMALL","MLB6243064644",""
"cmnckfc9301lmvs60fon9wrf4","15","15","15","0.6","cat:MLB194431->SMALL","MLB4468573179",""
"cmnckfc9301m1vs605iztlsn8","15","15","15","0.6","cat:MLB194431->SMALL","MLB4468719499",""
"cmnclaa3v01hrvs1cau70vntl","10","10","10","0.3","cat:MLB428984->TINY","MLB4468641661",""
"cmnckfc9301lwvs60aolonwi2","15","15","15","0.6","cat:MLB194800->SMALL","MLB4468651427",""
"cmnckfc9301m2vs609i45jplr","15","15","15","0.6","cat:MLB194800->SMALL","MLB4468728953",""
"cmnckfmmm03uivs6012u9qvk6","15","15","15","0.6","cat:MLB428983->SMALL","MLB6242845994",""
"cmnckfmmm03ukvs60mnrbzpr8","15","15","15","0.6","cat:MLB428983->SMALL","MLB6242861764",""
"cmnclakax03ftvs1czizaodxi","10","10","10","0.3","kw:TINY","MLB6242831186",""
"cmnclaa3w01izvs1cispp5oyg","15","15","15","0.6","kw:SMALL","MLB4470560989",""
"cmnclakax03fpvs1cxei166nh","10","10","50","0.8","cat:MLB31156->SMALL_LONG","MLB6242748850",""
"cmnclakax03fuvs1cm0wjb2vf","10","10","10","0.3","cat:MLB428984->TINY","MLB6242849744",""
"cmnclakax03frvs1cacbfsqxr","15","15","15","0.6","kw:SMALL","MLB6242768092",""
"cmnckfmmm03unvs60gdrwdyu7","15","15","15","0.6","cat:MLB194800->SMALL","MLB6242962820",""
"cmnckfmmm03uqvs60014tdy1u","15","15","15","0.6","cat:MLB194431->SMALL","MLB6243041422",""
"cmnckfmmm03ulvs60pfp0qq4h","15","15","15","0.6","cat:MLB194431->SMALL","MLB6242863526",""
"cmnclakax03g1vs1ccyvb9por","25","25","25","2","kw:MEDIUM","MLB6242969780",""
"cmnclaa3w01iyvs1c20ufd8sw","15","15","15","0.6","kw:SMALL","MLB4470278485",""
"cmnckfmmm03ujvs60jqb09dif","15","15","15","0.6","cat:MLB428983->SMALL","MLB6242859258",""
"cmnclakax03fqvs1cntp4cdj0","15","40","40","2","cat:MLB22701->MEDIUM_FLAT","MLB6242759626",""
"cmnclakax03fsvs1cpjj8f7z4","10","10","50","0.8","cat:MLB192359->SMALL_LONG","MLB6242774512",""
"cmnclakax03fwvs1crc3m8f1b","15","15","15","0.6","cat:MLB194805->SMALL","MLB6242866960",""
"cmnckfmmm03uhvs60skqplu3p","15","15","15","0.6","cat:MLB428983->SMALL","MLB6242834986",""
"cmnckfc9401n5vs603ts8ejtd","25","25","25","2","cat:MLB22645->MEDIUM","MLB4470190813",""
"cmnckfc9401n1vs603ltou4yy","25","25","25","2","cat:MLB22645->MEDIUM","MLB4470144485",""
"cmnclaa3w01ixvs1cudjv1bku","30","40","50","5","kw:LARGE","MLB4470276187",""
"cmnckfc9401n9vs60fsnr6n3t","15","15","15","0.6","cat:MLB194800->SMALL","MLB4470217277",""
"cmnclaa3v01irvs1ckfdy8nsf","15","15","15","0.6","cat:MLB193934->SMALL","MLB4470112911",""
"cmnckfc9401n2vs60yrmgbpko","25","25","25","2","cat:MLB22645->MEDIUM","MLB4470164789",""
"cmnclaqk804fivs1cfy52qekw","25","25","25","2","cat:MLB63512->MEDIUM","MLB4470110633",""
"cmnckfc9401n6vs60qd3lca8v","25","25","25","2","cat:MLB22645->MEDIUM","MLB4470191849",""
"cmnckfc9401mxvs60ckji5w0t","25","25","25","2","cat:MLB22645->MEDIUM","MLB4470090409",""
"cmnclaqk804fgvs1cc9r2m9r8","10","10","10","0.3","cat:MLB192566->TINY","MLB4470076675",""
"cmnclaqk804ffvs1cshqnlpmo","15","15","15","0.6","cat:MLB191714->SMALL","MLB4470059303",""
"cmnckfc9401n3vs60q0cy0j3b","25","25","25","2","cat:MLB22645->MEDIUM","MLB4470179525",""
"cmnckfc9401mivs60grwlilxu","15","15","15","0.6","cat:MLB428983->SMALL","MLB4469701119",""
"cmnclaa3w01ivvs1cfq42j04s","15","15","15","0.6","cat:MLB270299->SMALL","MLB4470201827",""
"cmnckfc9401mqvs605b3d2wxi","25","25","25","2","cat:MLB22645->MEDIUM","MLB4470010337",""
"cmnckfc9401mrvs60ige30814","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB4470020811",""
"cmnckfc9401nbvs60bh5hwup6","25","25","25","2","cat:MLB22645->MEDIUM","MLB4470220365",""
"cmnckfc9401mmvs60q1edhf93","15","15","15","0.6","cat:MLB194431->SMALL","MLB4469839415",""
"cmnclaa3v01iivs1c2n0yhbg6","25","25","25","2","cat:MLB22704->MEDIUM","MLB4469657229",""
"cmnclaqk804fevs1cjmmg0l6l","15","15","15","0.6","cat:MLB194429->SMALL","MLB4469881961",""
"cmnckfc9401nevs60eaii4iy5","15","15","15","0.6","cat:MLB428983->SMALL","MLB4470252737",""
"cmnckfc9401mlvs60r241nii8","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB4469814883",""
"cmnclakax03fvvs1ckk9v2cxn","15","15","15","0.6","cat:MLB192357->SMALL","MLB6242851654",""
"cmnclaa3v01iovs1cbc30e5hk","10","10","50","0.8","cat:MLB194062->SMALL_LONG","MLB4469972505",""
"cmnckfc9401navs60o3k4on6n","25","25","25","2","cat:MLB22645->MEDIUM","MLB4470219311",""
"cmnckfc9401mjvs60wkyoa3cu","15","15","15","0.6","cat:MLB194800->SMALL","MLB4469790791",""
"cmnckfc9401n8vs60i6i3uyaa","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB4470212973",""
"cmnclaa3w01iuvs1cm7y4uw7i","15","15","15","0.6","kw:SMALL","MLB4470178981",""
"cmnckfc9401mwvs60r1inz1y7","25","25","25","2","cat:MLB22645->MEDIUM","MLB4470074933",""
"cmnclaqk804fhvs1c2fxihyq7","15","15","15","0.6","cat:MLB194429->SMALL","MLB4470084989",""
"cmnckfc9401n0vs60tfllzahy","25","25","25","2","cat:MLB22645->MEDIUM","MLB4470104997",""
"cmnckfc9401mzvs604p3fc351","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB4470099207",""
"cmnclaa3v01ipvs1cpi0mnf8a","15","15","15","0.6","kw:SMALL","MLB4470008757",""
"cmnclaa3v01invs1czoibae1f","10","10","10","0.3","kw:TINY","MLB4469903873",""
"cmnckfc9401mkvs60mwdanlce","15","15","15","0.6","cat:MLB194800->SMALL","MLB4469805459",""
"cmnckfc9401mnvs605yedo9bo","15","15","15","0.6","cat:MLB194800->SMALL","MLB4469882071",""
"cmnclaa3v01ilvs1crwntt63h","15","15","15","0.6","cat:MLB270299->SMALL","MLB4469722135",""
"cmnckfc9401movs60mvk4ki7s","15","15","15","0.6","cat:MLB194800->SMALL","MLB4469882445",""
"cmnclaa3v01ikvs1c2k6llksi","10","10","10","0.3","cat:MLB63806->TINY","MLB4469684185",""
"cmnclaa3w01iwvs1cx6k3ew35","10","10","10","0.3","cat:MLB63788->TINY","MLB4470274659",""
"cmnckfc9401ncvs601xhsl0rb","25","25","25","2","cat:MLB22645->MEDIUM","MLB4470221961",""
"cmnclaa3w01itvs1ck7lkqbxc","15","15","15","0.6","kw:SMALL","MLB4470138511",""
"cmnckfc9401mpvs602cbu3gnt","15","15","15","0.6","cat:MLB194431->SMALL","MLB4469957339",""
"cmnckfc9401muvs60bcxxyouo","15","15","15","0.6","cat:MLB428983->SMALL","MLB4470062813",""
"cmnckfc9401n4vs60od8eax30","25","25","25","2","cat:MLB22645->MEDIUM","MLB4470182013",""
"cmnclaul2058ivs1crw029nfc","30","50","80","12","kw:XLARGE","MLB6247012316",""
"cmnckfc9401n7vs60aqwhh7uj","25","25","25","2","cat:MLB22645->MEDIUM","MLB4470206957",""
"cmnckfc9401mvvs601fevqxyy","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB4470069829",""
"cmnclaa3v01igvs1chh2evvy1","10","10","10","0.3","cat:MLB63806->TINY","MLB4469630451",""
"cmnclaa3v01ihvs1cycpv7g9h","25","25","25","2","cat:MLB47131->MEDIUM","MLB4469632747",""
"cmnclaa3v01ifvs1cxrxdbhww","30","80","100","18","kw:XXLARGE","MLB4469607419",""
"cmnclame603hgvs1c416y7zg8","30","80","100","18","kw:XXLARGE","MLB6247021416",""
"cmnckfomr03w2vs60zkvmcqr0","15","15","15","0.6","cat:MLB428983->SMALL","MLB6247069516",""
"cmnclakax03fxvs1ckazarhyi","10","10","10","0.3","cat:MLB428984->TINY","MLB6242873256",""
"cmnckfc9401mevs60i3ccvm5m","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB4469596605",""
"cmnclaul2058jvs1cch0q9tbp","10","10","10","0.3","cat:MLB192566->TINY","MLB6247692816",""
"cmnckfc9401mfvs6008wudvye","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB4469605535",""
"cmnckfc9401msvs60eh4e1ngz","25","25","25","2","cat:MLB22645->MEDIUM","MLB4470059915",""
"cmnclaa3v01imvs1cs1jgaftr","15","15","15","0.6","cat:MLB47102->SMALL","MLB4469812933",""
"cmnckfc9401mtvs60xjrmqvab","25","25","25","2","cat:MLB22645->MEDIUM","MLB4470060053",""
"cmnclame603hivs1cs1i3wcxz","15","15","15","0.6","kw:SMALL","MLB6247052432",""
"cmnckfc9401mgvs607bi7dnct","15","15","15","0.6","cat:MLB194800->SMALL","MLB4469610475",""
"cmnckfc9401myvs60xwvo3bow","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB4470097079",""
"cmnckfomr03vzvs60p0xrir4t","15","15","15","0.6","cat:MLB194800->SMALL","MLB6247029838",""
"cmnckfc9401mhvs60m43bf0m2","15","15","15","0.6","cat:MLB194800->SMALL","MLB4469647935",""
"cmnclame603hjvs1cj1yqzpxj","10","10","10","0.3","cat:MLB428984->TINY","MLB6247057074",""
"cmnckfc9401ndvs60ncqx9luz","25","25","25","2","cat:MLB22645->MEDIUM","MLB4470247803",""
"cmnckfomr03vyvs60r0z1hc29","15","15","15","0.6","cat:MLB194800->SMALL","MLB6247028628",""
"cmnclame603hhvs1cugfxcktt","30","50","80","12","cat:MLB194752->XLARGE","MLB6247025748",""
"cmnckfomr03vxvs606gev4489","15","15","15","0.6","cat:MLB194800->SMALL","MLB6247019932",""
"cmnclame603havs1cv8u8zhsi","15","15","15","0.6","cat:MLB193902->SMALL","MLB6246997732",""
"cmnclakax03fyvs1codbj44ml","15","15","15","0.6","cat:MLB193902->SMALL","MLB6242883184",""
"cmnckfomq03vnvs60w2cyxn5r","15","15","15","0.6","cat:MLB194431->SMALL","MLB6246918600",""
"cmnckfomq03vsvs60910d2eoc","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB6246956812",""
"cmnclame603hdvs1cdd3r1p0l","30","50","80","12","kw:XLARGE","MLB6247010618",""
"cmnckfomq03vqvs60q8l1gjgw","15","15","15","0.6","cat:MLB428983->SMALL","MLB6246944332",""
"cmnclame603h8vs1clemklzx0","30","40","50","5","kw:LARGE","MLB6246922008",""
"cmnckfomq03vtvs606xdwrzar","15","15","15","0.6","cat:MLB428983->SMALL","MLB6246968616",""
"cmnckfomq03vuvs609s0wgbb7","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB6246972400",""
"cmnckfomr03w1vs60dgsneqhw","15","15","15","0.6","cat:MLB194431->SMALL","MLB6247064018",""
"cmnckfomr03w0vs60eydof20d","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB6247033004",""
"cmnckfomr03vwvs606go5e53e","15","15","15","0.6","cat:MLB428983->SMALL","MLB6246979842",""
"cmnckfomq03vrvs60jjvw2g7d","15","15","15","0.6","cat:MLB194800->SMALL","MLB6246951748",""
"cmnclaul2058hvs1czg3thrdx","25","25","25","2","cat:MLB63512->MEDIUM","MLB6247008578",""
"cmnckfomq03vmvs60o4t5awum","15","15","15","0.6","cat:MLB194431->SMALL","MLB6246916784",""
"cmnclaul2058bvs1cm6bviau5","30","50","80","12","kw:XLARGE","MLB6246829736",""
"cmnclaul2058fvs1cvyg3zpbm","25","25","25","2","cat:MLB63512->MEDIUM","MLB6246878274",""
"cmnclaul2058gvs1cp4lda3sw","15","15","15","0.6","cat:MLB191714->SMALL","MLB6246879922",""
"cmnckfomq03vovs60xwker9sq","15","15","15","0.6","cat:MLB428983->SMALL","MLB6246920200",""
"cmnclame603hevs1crwy801ll","30","40","50","5","kw:LARGE","MLB6247011210",""
"cmnclame603hbvs1cq620d98t","15","15","15","0.6","cat:MLB192357->SMALL","MLB6247004314",""
"cmnclame603h9vs1cm6vqybk9","10","10","50","0.8","cat:MLB5665->SMALL_LONG","MLB6246955158",""
"cmnclame603hcvs1cgpn40qga","15","15","15","0.6","kw:SMALL","MLB6247006552",""
"cmnckfomq03vjvs60qts70bn5","15","15","15","0.6","cat:MLB194800->SMALL","MLB6246806910",""
"cmnclame603h2vs1c1mhmyoqa","10","10","50","0.8","cat:MLB193933->SMALL_LONG","MLB6246839372",""
"cmnckfomq03vevs60wr66sim2","15","15","15","0.6","cat:MLB458571->SMALL","MLB6246732232",""
"cmnckfomq03vivs60mvwct6dx","15","15","15","0.6","cat:MLB194431->SMALL","MLB6246790892",""
"cmnclame603h0vs1cqdvai20c","15","15","15","0.6","cat:MLB47102->SMALL","MLB6246796546",""
"cmnclaa3w01j4vs1cq7nx5akx","10","10","50","0.8","cat:MLB192359->SMALL_LONG","MLB4471578717",""
"cmnclame603h1vs1cx19btxq9","15","15","15","0.6","cat:MLB270299->SMALL","MLB6246832498",""
"cmnckfomq03vfvs60hafcnelm","15","15","15","0.6","cat:MLB428983->SMALL","MLB6246734146",""
"cmnclaqk804fpvs1ci110fax1","25","25","25","2","cat:MLB63512->MEDIUM","MLB4471755963",""
"cmnclaa3w01jbvs1c9obvbi49","10","10","10","0.3","kw:TINY","MLB4471643805",""
"cmnclaqk804fnvs1ca78ijue9","10","10","10","0.3","cat:MLB192566->TINY","MLB4471618257",""
"cmnclaa3w01j8vs1clj5mfq23","15","15","15","0.6","cat:MLB192357->SMALL","MLB4471628715",""
"cmnclame603h4vs1cnh6htlgu","15","15","15","0.6","kw:SMALL","MLB6246851256",""
"cmnckfomq03vlvs60qimmfaa4","10","10","10","0.3","cat:MLB115598->TINY","MLB6246899090",""
"cmnclaa3w01j5vs1cruzanzff","30","50","80","12","kw:XLARGE","MLB4471589341",""
"cmnclaul2058dvs1c3v8y48ku","10","10","10","0.3","cat:MLB192566->TINY","MLB6246857782",""
"cmnckfc9401nlvs60ticepe3c","15","15","15","0.6","cat:MLB428983->SMALL","MLB4471679521",""
"cmnclaa3w01jcvs1cwu9tfrpy","15","15","15","0.6","kw:SMALL","MLB4471705111",""
"cmnckfc9401nkvs60jwaymq4g","10","10","50","0.8","cat:MLB191833->SMALL_LONG","MLB4471665259",""
"cmnclaa3w01jfvs1crhtat0nt","15","15","15","0.6","cat:MLB432458->SMALL","MLB4471837741",""
"cmnclame603h6vs1cxipq8ng3","10","10","50","0.8","cat:MLB31156->SMALL_LONG","MLB6246886028",""
"cmnckfc9401nivs60c7x4utnu","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB4471552801",""
"cmnckfc9401ngvs60cvagtbm6","15","15","15","0.6","cat:MLB194431->SMALL","MLB4471248399",""
"cmnclaa3w01j3vs1ckks2i808","10","10","50","0.8","cat:MLB192359->SMALL_LONG","MLB4471540643",""
"cmnckfomr03w7vs6013l5ru57","15","15","15","0.6","cat:MLB194800->SMALL","MLB6251493214",""
"cmnclaa3w01javs1cczc6dxsf","15","15","15","0.6","cat:MLB47115->SMALL","MLB4471630549",""
"cmnclaa3w01j6vs1c1cpy8x4m","15","15","15","0.6","cat:MLB188061->SMALL","MLB4471592639",""
"cmnclame603h3vs1c7vkm1xfd","15","15","15","0.6","cat:MLB47102->SMALL","MLB6246850676",""
"cmnclaqk804fqvs1cpnn3gqen","15","15","15","0.6","cat:MLB194429->SMALL","MLB4471784033",""
"cmnckfc9401njvs60mwk6cd45","15","15","15","0.6","cat:MLB428983->SMALL","MLB4471643091",""
"cmnclaul2058nvs1cqa4lwp64","15","15","15","0.6","cat:MLB191714->SMALL","MLB6251500226",""
"cmnckfomq03vpvs60yg3zqbu5","15","15","15","0.6","cat:MLB428983->SMALL","MLB6246939568",""
"cmnckfomq03vdvs60lo0a3atq","15","15","15","0.6","cat:MLB194800->SMALL","MLB6246728888",""
"cmnclame603h7vs1c0zwjv7jx","15","15","15","0.6","kw:SMALL","MLB6246917754",""
"cmnckfomr03w8vs60nosx3vy5","15","15","15","0.6","cat:MLB194800->SMALL","MLB6251518898",""
"cmnclaa3w01j2vs1c0g39wg6h","10","10","10","0.3","cat:MLB192358->TINY","MLB4471206451",""
"cmnclakay03gzvs1ch1u3yvet","15","15","15","0.6","cat:MLB194805->SMALL","MLB6246774046",""
"cmnckfomr03w6vs60nkkp80kk","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB6251405842",""
"cmnclame603hlvs1cbzk7wz4q","30","40","50","5","kw:LARGE","MLB6251413976",""
"cmnclaul2058mvs1ckha51wbn","15","15","15","0.6","cat:MLB194429->SMALL","MLB6251466510",""
"cmnclaqk804fkvs1cwz8os8f4","30","50","80","12","kw:XLARGE","MLB4471127897",""
"cmnclakay03gvvs1c38u6gfkk","15","15","15","0.6","cat:MLB63743->SMALL","MLB6246725398",""
"cmnclaa3w01j0vs1c8t4cj4ha","15","15","15","0.6","cat:MLB431130->SMALL","MLB4471101201",""
"cmnclaa3w01jdvs1cmtwp6js5","10","10","50","0.8","cat:MLB192359->SMALL_LONG","MLB4471733681",""
"cmnclaqk804fmvs1c6175jrg9","25","25","25","2","cat:MLB63512->MEDIUM","MLB4471560795",""
"cmnckfomr03vvvs6076db2zr0","15","15","15","0.6","cat:MLB428983->SMALL","MLB6246978132",""
"cmnclaa3w01jevs1cikhd9qrk","10","10","50","0.8","cat:MLB192359->SMALL_LONG","MLB4471799329",""
"cmnckfc9401nhvs60hj117eud","10","10","10","0.3","cat:MLB115598->TINY","MLB4471274183",""
"cmnclame603h5vs1c16ex5eei","25","25","25","2","kw:MEDIUM","MLB6246866998",""
"cmnckfomq03vkvs60le5ecnrl","15","15","15","0.6","cat:MLB428983->SMALL","MLB6246809268",""
"cmnckfomr03w5vs60n70by54g","15","15","15","0.6","cat:MLB428983->SMALL","MLB6251391292",""
"cmnclakay03gxvs1cmi8r16y1","15","15","15","0.6","cat:MLB270299->SMALL","MLB6246735152",""
"cmnckfc9401novs609pq3owrx","15","15","15","0.6","cat:MLB428983->SMALL","MLB4473564827",""
"cmnclac7i01jkvs1c64nxzqfc","15","15","15","0.6","kw:SMALL","MLB4473706297",""
"cmnclame603hkvs1c9q493ule","10","10","10","0.3","kw:TINY","MLB6250999108",""
"cmnckfc9401nnvs60lxkdodqh","15","15","15","0.6","cat:MLB194800->SMALL","MLB4473480335",""
"cmnckfc9401nmvs60ulcxby3j","10","10","10","0.3","cat:MLB115598->TINY","MLB4473411291",""
"cmnclaul2058cvs1czrosbx9r","25","25","25","2","cat:MLB63512->MEDIUM","MLB6246853268",""
"cmnclaqk804frvs1c9ryuq12p","30","50","80","12","kw:XLARGE","MLB4473574839",""
"cmnclaa3w01jivs1cbmaodiwj","10","10","10","0.3","kw:TINY","MLB4473513067",""
"cmnclaqk804flvs1crytu8bbh","30","50","80","12","kw:XLARGE","MLB4471208617",""
"cmnckfc9401nfvs603kfjb3sd","30","50","80","12","kw:XLARGE","MLB4471105225",""
"cmnclaul20589vs1cim6idivc","30","50","80","12","kw:XLARGE","MLB6246672604",""
"cmnclaa3w01j7vs1cv12igqsv","15","15","15","0.6","kw:SMALL","MLB4471627369",""
"cmnclaa3w01jhvs1cfixlwym4","15","15","15","0.6","cat:MLB193902->SMALL","MLB4473410211",""
"cmnclakay03gyvs1csjo7b3sp","10","10","50","0.8","kw:SMALL_LONG","MLB6246765068",""
"cmnclame703i1vs1cgj22vpcp","30","50","80","12","kw:XLARGE","MLB6253744170",""
"cmnclaa3w01jgvs1c95gk621w","15","40","40","2","cat:MLB22701->MEDIUM_FLAT","MLB4473408851",""
"cmnckfc9501npvs60hpgonfhc","25","25","25","2","cat:MLB22645->MEDIUM","MLB4473681687",""
"cmnclame703i0vs1chybh1jfv","15","15","15","0.6","kw:SMALL","MLB6253714154",""
"cmnclame703hyvs1c22l45b1o","30","40","50","5","kw:LARGE","MLB6253648602",""
"cmnckfomr03wqvs60j0bz5q5s","15","15","15","0.6","cat:MLB428983->SMALL","MLB6253701848",""
"cmnckfomr03wrvs60ws2kihnl","15","15","15","0.6","cat:MLB194431->SMALL","MLB6253737864",""
"cmnclame703i2vs1c0yy3ew5c","15","15","15","0.6","kw:SMALL","MLB6253756110",""
"cmnclame703i3vs1chmyrmbcm","15","15","15","0.6","kw:SMALL","MLB6253809940",""
"cmnclaul2058lvs1cowttlexy","15","15","15","0.6","cat:MLB191714->SMALL","MLB6251396584",""
"cmnclaul2058kvs1cbq6nwknh","15","15","15","0.6","cat:MLB194429->SMALL","MLB6250909222",""
"cmnclaul2058wvs1codn5d2an","25","25","25","2","cat:MLB63512->MEDIUM","MLB6253993266",""
"cmnclaul2058uvs1c6ki4dnh5","15","15","15","0.6","cat:MLB194429->SMALL","MLB6253684862",""
"cmnckfomr03w4vs60du8uc1vt","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB6251363432",""
"cmnckfomr03wpvs605ztnc86w","15","15","15","0.6","cat:MLB194431->SMALL","MLB6253678500",""
"cmnclaul2058vvs1cm6906yyt","10","10","10","0.3","cat:MLB192566->TINY","MLB6253802400",""
"cmnclakay03gwvs1casonw9b7","15","15","15","0.6","cat:MLB192357->SMALL","MLB6246726808",""
"cmnckfomr03wuvs601uled6w4","15","15","15","0.6","cat:MLB428983->SMALL","MLB6253817998",""
"cmnckfomr03wovs605jys61zw","10","10","10","0.3","cat:MLB115598->TINY","MLB6253653890",""
"cmnclaul2058tvs1c3qz3t4jt","15","15","15","0.6","cat:MLB194429->SMALL","MLB6253626820",""
"cmnckfomr03wsvs60etpt3jpv","15","15","15","0.6","cat:MLB194800->SMALL","MLB6253754832",""
"cmnckfomq03vgvs602idk6b5w","25","25","25","2","cat:MLB22645->MEDIUM","MLB6246742212",""
"cmnclaul2058avs1clq5etkda","25","25","25","2","cat:MLB63512->MEDIUM","MLB6246761796",""
"cmnckfomq03vhvs60a6975i72","15","15","15","0.6","cat:MLB428983->SMALL","MLB6246788960",""
"cmnclaul2058rvs1chtf6ozo5","15","15","15","0.6","cat:MLB194429->SMALL","MLB6253568666",""
"cmnckfomr03whvs6077vx1qz0","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB6252984576",""
"cmnckfomr03wnvs60k0pt4xhb","15","15","15","0.6","cat:MLB194800->SMALL","MLB6253583082",""
"cmnclame703hwvs1cgfw8kc1r","15","15","15","0.6","cat:MLB193902->SMALL","MLB6253580678",""
"cmnclame703hvvs1crgg484a4","25","25","25","2","cat:MLB278120->MEDIUM","MLB6253516936",""
"cmnclame703hzvs1ckc9v5dy0","10","10","50","0.8","cat:MLB192359->SMALL_LONG","MLB6253657282",""
"cmnclaul2058svs1cyxvoy5uk","30","50","80","12","kw:XLARGE","MLB6253621254",""
"cmnckfomr03wdvs60v9esn5j0","25","25","25","2","cat:MLB22645->MEDIUM","MLB6252854722",""
"cmnclame703hxvs1cvpk0q48n","30","40","50","5","kw:LARGE","MLB6253636044",""
"cmnckfomr03wlvs60if0978uo","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB6253534686",""
"cmnckfomr03wivs60fnoco0o5","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB6253061792",""
"cmnckfomr03wjvs60lnzrsqn2","25","25","25","2","cat:MLB22645->MEDIUM","MLB6253481806",""
"cmnclame603hovs1c0qf0covr","25","25","25","2","cat:MLB191715->MEDIUM","MLB6252819866",""
"cmnckfomr03wkvs6058jlwkup","15","15","15","0.6","cat:MLB194800->SMALL","MLB6253530842",""
"cmnclame703huvs1ccx975qra","30","80","100","18","kw:XXLARGE","MLB6253492402",""
"cmnckfomr03wbvs60iftr01kv","15","15","15","0.6","cat:MLB458571->SMALL","MLB6252831898",""
"cmnckfomr03wcvs60lgzfe8s9","10","10","50","0.8","cat:MLB191713->SMALL_LONG","MLB6252852560",""
"cmnckfc9501o6vs60a0siy4bj","15","15","15","0.6","cat:MLB194800->SMALL","MLB4475436931",""
"cmnckfomr03w9vs60yuwgb0ky","15","15","15","0.6","cat:MLB194431->SMALL","MLB6252780510",""
"cmnclaul2058pvs1cimhggwiv","25","25","25","2","cat:MLB63512->MEDIUM","MLB6252814344",""
"cmnclaqk804fvvs1cacs3aizb","15","15","15","0.6","cat:MLB191714->SMALL","MLB4475423589",""
